created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,mention_username
Thu Nov 09 22:31:47 +0000 2023,1722743816711541234,"Any Arab or Muslim pundit who supports decimating Hamas? By decimating we mean taking out its top leadership and its military capability.  While all these pundits insist that they are not defending Hamas, they are dying to prove that eradicating it is impossible.",2,3,32,201,en,39344961,1722743816711541234,hahussain,https://twitter.com/hahussain/status/1722743816711541234,
Thu Nov 09 22:31:41 +0000 2023,1722743791952843082,@benshapiro they elected Hamas or Israel elected Hamas?,0,17,12,491,en,1627573846315507712,1722743548741656769,TateWhiteRabbit,https://twitter.com/TateWhiteRabbit/status/1722743791952843082,benshapiro
Thu Nov 09 22:30:43 +0000 2023,1722743548741656769,"The last time Palestinians determined their own future"" they elected Hamas. The right to ""determine your own future"" is completely conditional on not supporting genocidal terrorist groups. That's the entire problem.""",411,4737,2462,14902,en,17995040,1722743548741656769,benshapiro,https://twitter.com/benshapiro/status/1722743548741656769,
Thu Nov 09 22:30:08 +0000 2023,1722743401945215470,"Those who believe that Western college students supporting Hamas are just “stupid”, “ignorant”, and “don’t know what they’re doing”, instead of evil:  Have you ever supported terrorist groups that slaughter innocents?  If not, then why hold them to a lesser standard? They’re evil",4,36,175,684,en,1518782867333173249,1722743401945215470,TheBoschFawstin,https://twitter.com/TheBoschFawstin/status/1722743401945215470,
Thu Nov 09 22:29:33 +0000 2023,1722743255077462212,This strongly implies SDL believes it is not a bad thing to support Hamas.,0,12,5,113,en,15522405,1722743255077462212,philthatremains,https://twitter.com/philthatremains/status/1722743255077462212,
Thu Nov 09 22:27:46 +0000 2023,1722742806777610299,"Let's meet Sol (Bracha).  She's an anti Zionist Jew.  Her grandfather was a Nazi hunter, but she won't condemn Hamas.  Go figure. https://t.co/1Hjzsq083U",9,97,17,120,en,1523660076824899584,1722742806777610299,FrumTikTok,https://twitter.com/FrumTikTok/status/1722742806777610299,
Thu Nov 09 22:27:24 +0000 2023,1722742713353699668,"On Oct. 9, Obama condemned Hamas for brazen terrorist attacks,"" and since then released lengthy, nuanced statements. 1 admin official, who is Jewish, told Axios: ""President Biden has moral clarity at a time when there's a lack of moral clarity in America and around the world. He…""",4,4,15,129,en,370982639,1722729404093116585,AlexThomp,https://twitter.com/AlexThomp/status/1722742713353699668,
Thu Nov 09 22:27:09 +0000 2023,1722742648757445075,"@POTUS .@POTUS What Hamas did to Israel's civilians was a horrific war crime and they should be brought to justice.   Mr. President, Acts of violence against civilians in any conflict are deplorable and contravene international law. Accountability for such acts is essential. Upholding…",2,87,57,420,en,76713848,1722739594339197111,4HumanUnity,https://twitter.com/4HumanUnity/status/1722742648757445075,"POTUS, POTUS"
Thu Nov 09 22:26:58 +0000 2023,1722742604431839450,"There is a meeting today between the head of the CIA, Mossad and the leader of Qatar in Doha, the capital of Qatar.   A few miles away the leaders of the Terrorist organization Hamas are staying in a hotel watching the meeting from their rooms in the 20th floor of their hotel.",2,17,163,136,en,267595237,1722742604431839450,kevinhaddad08,https://twitter.com/kevinhaddad08/status/1722742604431839450,
Thu Nov 09 22:26:55 +0000 2023,1722742592478359949,Wise action by @AlboMP to reach out to #Palestine Leader. 95% of Palestinian people have no allegiance to #Hamas who have controlled #Gaza as dictators for 17 years without holding elections. Anthony Albanese speaks with Palestinian leader Mahmoud Abbas https://t.co/FRAs7NRQ3q,6,37,109,367,en,73981267,1722742592478359949,EVERALDATLARGE,https://twitter.com/EVERALDATLARGE/status/1722742592478359949,AlboMP
Thu Nov 09 22:26:40 +0000 2023,1722742528603250811,@BayesianNuance @razibkhan tenuous prptection means you're accepted into Harvard but you'll be assaulted by Hamas between classes,0,3,18,286,en,1450082714661621769,1722738263679488035,nhmncndtn,https://twitter.com/nhmncndtn/status/1722742528603250811,"BayesianNuance, razibkhan"
Thu Nov 09 22:26:36 +0000 2023,1722742509896618157,Israel/Palestine war  Netanyahu has been funding Hamas  Most Israeli's know this   Israeli's trying to protest this corrupt war that they don't want but have been shut down by the Israeli government  USA/WEF/UN &amp  Netanyahu want a vicious severe war with casualties on both sides,6,39,71,119,en,845218206750949376,1722742509896618157,VDejan0000,https://twitter.com/VDejan0000/status/1722742509896618157,
Thu Nov 09 22:25:56 +0000 2023,1722742342078079357,"“If you pay attention to what Hamas is saying, they don't want a ceasefire. It's the Palestinian civilians who are paying the highest price for this war, who desperately want and need a ceasefire.”  @YousefMunayyer on the international calls for a ceasefire in Gaza. https://t.co/wllNb8p8Kd",3,19,95,266,en,1311714648622870529,1722742342078079357,MehdiHasanShow,https://twitter.com/MehdiHasanShow/status/1722742342078079357,YousefMunayyer
Thu Nov 09 22:25:28 +0000 2023,1722742227615490533,@DrEliDavid It's obvious Hamas are in control of the hospital,1,43,8,168,en,862787259057176576,1722731047572394026,lite2323,https://twitter.com/lite2323/status/1722742227615490533,DrEliDavid
Thu Nov 09 22:25:20 +0000 2023,1722742191875825769,@MarioNawfal Hamas needs to surrender immediately!,0,31,7,441,en,2342744293,1722741221464932633,c21markm,https://twitter.com/c21markm/status/1722742191875825769,MarioNawfal
Thu Nov 09 22:25:15 +0000 2023,1722742171609059371,https://t.co/Q55gjjWHhL Palestinian grandmother on Hamas TV says Jihad against Jews is the top priority of the Palestinian people. Therefore she threatens to sacrifice all her 17 children and all her 65 grandchildren as suicide bombers (martyrs) in order to ethnically cleanse the…,219,338,1089,1418,en,1129279740068737024,1722742171609059371,LizaRosen0000,https://twitter.com/LizaRosen0000/status/1722742171609059371,
Thu Nov 09 22:24:32 +0000 2023,1722741992793297371,"Oren Goldin, a father of two, who was believed to be kidnapped by Hamas, was just declared dead.  He leaves behind him a crushed wife, Oshrit and their twins.   May his memory be a blessing 💔 https://t.co/nJyjJn94Xj",275,1206,4369,18237,en,1686270312,1722741992793297371,HenMazzig,https://twitter.com/HenMazzig/status/1722741992793297371,
Thu Nov 09 22:24:31 +0000 2023,1722741988746043636,"Israel-Hamas, like bail, the carbon tax and secretly gender transitioning children in schools, is yet another issue on which 80 per cent of Canadians are on one side and yet it's constantly framed as controversial."" https://t.co/9rryv0YwSa""",24,57,267,899,en,243794322,1722741988746043636,TristinHopper,https://twitter.com/TristinHopper/status/1722741988746043636,
Thu Nov 09 22:24:17 +0000 2023,1722741926921646543,@MarioNawfal I heard Hamas has PLENTY of fuel and such. Also have you forgotten that they have 240 hostages? Until they are free don’t even bother with this “ceasefire” nonsense,0,12,14,213,en,1486352997932224516,1722741221464932633,nosmhsnow,https://twitter.com/nosmhsnow/status/1722741926921646543,MarioNawfal
Thu Nov 09 22:24:17 +0000 2023,1722741926875578595,@MarioNawfal Ask Hamas to switch the light from downstairs really. No need for ceasefire !,0,20,6,399,en,1429579577802756099,1722741221464932633,AlineaCapitalGr,https://twitter.com/AlineaCapitalGr/status/1722741926875578595,MarioNawfal
Thu Nov 09 22:24:11 +0000 2023,1722741902074908888,"I firmly believe that you Mr Sheikh Ahmad Yassin, these brothers &amp  those brothers who’re fighting in 🇵🇸, are at the forefront of the war b/w Islam &amp  infidelity, &amp  the war b/w truth &amp  falsehood.  Imam Khamenei in meeting with founder of Hamas, Shekh Ahmad Yassin (May 02, 1998) https://t.co/JxnMa5pHMP",4,1,88,337,en,1496921395565105156,1722741902074908888,SayedAmirJafri,https://twitter.com/SayedAmirJafri/status/1722741902074908888,
Thu Nov 09 22:23:06 +0000 2023,1722741629956587939,The death of a gay IDF soldier in the Israel-Hamas war prompted the Israeli Knesset to pass an amendment this week recognizing LGBTQ+ partners of fallen service members as widows and widowers. https://t.co/6Hff54AQTT,30,18,109,529,en,1087380412089987077,1722741629956587939,therecount,https://twitter.com/therecount/status/1722741629956587939,
Thu Nov 09 22:23:00 +0000 2023,1722741605743108097,BREAKING: University of Florida and University of South Florida are openly disobeying the chancellor and the governor's order to disband the student groups that have pledged material support for Hamas terrorism. This is a showdown—and the governor is determined to win it. https://t.co/QGpPHDvl3y,65,160,827,3830,en,3066800573,1722741605743108097,realchrisrufo,https://twitter.com/realchrisrufo/status/1722741605743108097,
Thu Nov 09 22:22:47 +0000 2023,1722741551355355242,@MarioNawfal They should ask Hamas for some fuel.,0,10,4,467,en,834395990023143424,1722741221464932633,2VNews,https://twitter.com/2VNews/status/1722741551355355242,MarioNawfal
Thu Nov 09 22:21:31 +0000 2023,1722741231644508166,"Instead of pressuring Israel for a ceasefire, urge Hamas to surrender and release the hostages. This is the only solution.",4,6,61,333,en,18479527,1722741231644508166,SachaRoytman,https://twitter.com/SachaRoytman/status/1722741231644508166,
Thu Nov 09 22:21:30 +0000 2023,1722741227508933049,"After collecting welfare checks from Trudeau, these dangerous Hamas supporters have infested Union Station, stopping taxpayers from getting to work on time.  This is Olivia Chow's Toronto. Had enough yet? Deportations? Discuss below.  https://t.co/Go8jYvGJxm",10,86,155,411,en,1518680588756131841,1722741227508933049,mark_slapinski,https://twitter.com/mark_slapinski/status/1722741227508933049,
Thu Nov 09 22:21:14 +0000 2023,1722741160370667837,@briebriejoy Hamas chopped the breasts off of Jewish women and raped them. You’re a ghoul.,13,131,21,355,en,695054484083470336,1722719396487974982,politicalelle,https://twitter.com/politicalelle/status/1722741160370667837,briebriejoy
Thu Nov 09 22:20:34 +0000 2023,1722740993789931595,@rozina_ali Why would you call a person who supports Hamas and terrorists? She has never stated that the hostages should be released. She is a disgrace to our Congress. The President has done right and should continue not speaking to her.,0,5,2,136,en,1598690437228888066,1722689151902888322,Vegasdave59,https://twitter.com/Vegasdave59/status/1722740993789931595,rozina_ali
Thu Nov 09 22:19:09 +0000 2023,1722740635537457659,@socialist_app Why are 'communists' supporting Hamas? They're fascists.,0,16,0,137,en,1135712292677541893,1721556484532703571,Zokko18,https://twitter.com/Zokko18/status/1722740635537457659,socialist_app
Thu Nov 09 22:18:29 +0000 2023,1722740468251844627,"Pro-Palestine/pro-Hamas protesters are currently taking over the New York Times building in NYC because they claim that NYT is complicit in the genocide/apartheid"" by Israel. Ironically, NYT journalists were just been discovered going into Israel with Hamas as they carried out… https://t.co/vZThqpWwCi""",10,72,73,298,en,1429709351305060353,1722740468251844627,LeftismForU,https://twitter.com/LeftismForU/status/1722740468251844627,
Thu Nov 09 22:18:19 +0000 2023,1722740427537678641,Anyone think Hamas is a liberation movement should think again. It is an oppressive sick gang.  #RIP,0,7,31,114,en,255040592,1722740427537678641,Nervana_1,https://twitter.com/Nervana_1/status/1722740427537678641,
Thu Nov 09 22:18:12 +0000 2023,1722740398152679878,"@jakeshieldsajj @KonstantinKisin Jake you just used Hamas and Palestinian interchangeably. We all get you're passionate about this subject but this isn't helping.  Hamas is 100% antisemitic. Palestinians, I have no idea. And Israel isn't ethnically cleansing anyone. They could do that tomorrow if they wanted.",0,16,17,427,en,1314051078460116992,1722649555668287553,thetiredmodera1,https://twitter.com/thetiredmodera1/status/1722740398152679878,"jakeshieldsajj, KonstantinKisin"
Thu Nov 09 22:17:19 +0000 2023,1722740177603351039,"Read your own resolution, @RepCasar.  It doesn't even mention hostages. It doesn't even mention Hamas.  Stop deceiving.  You aren't protecting innocent lives. You're jeopardizing them by keeping Hamas in power.",3,61,51,192,en,15987296,1722740177603351039,AIPAC,https://twitter.com/AIPAC/status/1722740177603351039,RepCasar
Thu Nov 09 22:16:55 +0000 2023,1722740074213982588,"@JustinTrudeau @DeborahLyonsSE To combat anti-semitism,  We are hiring Hamas soldiers in the RCMP. 🇨🇦🇨🇦🇨🇦",2,21,10,178,en,1561636768486604801,1722737436898238706,ChrystiaEgo,https://twitter.com/ChrystiaEgo/status/1722740074213982588,"JustinTrudeau, DeborahLyonsSE"
Thu Nov 09 22:16:55 +0000 2023,1722740073949454813,Raise your hand if you think all Hamas supporters that aren't permanent residents or citizens should be DEPORTED immediately  ✋  Union Station is virtually indistinguishable from the Gaza Strip thanks to these THUGS,15,41,80,484,en,1518680588756131841,1722740073949454813,mark_slapinski,https://twitter.com/mark_slapinski/status/1722740073949454813,
Thu Nov 09 22:16:50 +0000 2023,1722740055934943396,@POTUS How about you just let Israel do what they need to do to defeat Hamas?,0,84,20,374,en,49034507,1722739594339197111,real_defender,https://twitter.com/real_defender/status/1722740055934943396,POTUS
Thu Nov 09 22:16:26 +0000 2023,1722739951630983630,"In the history of catastrophic decisions, Hamas’s decision to invade Israel goes down as the one that tops the lot in the last 60 years since Viet Nam.   Not only did they invade a sovereign country, kill, rape and hold hostages, they have triggered the mass carnage on Gazans.",0,9,23,111,en,997041906340085760,1722739951630983630,MAAS_UK,https://twitter.com/MAAS_UK/status/1722739951630983630,
Thu Nov 09 22:15:00 +0000 2023,1722739593609683359,"Rep. Buddy Carter said that he's all in favor of a cease-fire"" between Israel and Hamas, as long as Hamas, the terrorist group that attacked Israel on Oct. 7, is first ""wiped off the face of the Earth."" https://t.co/3PsYUjTePq https://t.co/xI2LfK73Xi""",4,26,82,416,en,20545835,1722739593609683359,NEWSMAX,https://twitter.com/NEWSMAX/status/1722739593609683359,
Thu Nov 09 22:14:39 +0000 2023,1722739505374105892,And then of course the leftists go try to physically beat up anyone who goes to watch the Hamas rape/murder footage in a theater.  https://t.co/C81b6b87Pr,1,15,31,418,en,281877818,1722739026883678660,Noahpinion,https://twitter.com/Noahpinion/status/1722739505374105892,
Thu Nov 09 22:14:18 +0000 2023,1722739416085508534,"Deal for 80 Gaza hostages in the works  Hamas demands jailed terrorists plus pause in fighting &amp  fuel  Israel hopes to secure release of all children, willing to free prisoners as part of a large deal. via @ynetalerts",31,88,124,456,en,1177130437572997120,1722739416085508534,IsraelRadar_com,https://twitter.com/IsraelRadar_com/status/1722739416085508534,ynetalerts
Thu Nov 09 22:12:45 +0000 2023,1722739026883678660,"It's kind of incredible that we have this much footage of Hamas recording themselves raping and murdering random people, and yet still every day the online leftists claim that October 7th didn't happen or was a false flag or whatever.",24,139,444,3912,en,281877818,1722739026883678660,Noahpinion,https://twitter.com/Noahpinion/status/1722739026883678660,
Thu Nov 09 22:11:43 +0000 2023,1722738764295094647,@visegrad24 They’re accepting data from Hamas why does their opinion matter?,0,4,9,467,en,1486652253268176899,1722738293941407878,mxnnft,https://twitter.com/mxnnft/status/1722738764295094647,visegrad24
Thu Nov 09 22:11:19 +0000 2023,1722738663925121078,"I didn't think it possible to loathe any politician as much as I loathed Sturgeon, however, step forward Hamas Yousless. I cannot stand the arrogant pri*k.",1,8,31,258,en,4164986867,1722738663925121078,JoyousCivic,https://twitter.com/JoyousCivic/status/1722738663925121078,
Thu Nov 09 22:11:07 +0000 2023,1722738615459914197,"Such a cowardly move @washingtonpost. It’s a political cartoon. A political cartoonist should be free to skewer anyone - Hamas, Israel, you name it. And btw, it’s a pretty damn accurate skewering of what Hamas does. So cowardly to pull it.",6,55,164,681,en,236487888,1722738615459914197,WalshFreedom,https://twitter.com/WalshFreedom/status/1722738615459914197,washingtonpost
Thu Nov 09 22:10:15 +0000 2023,1722738398425759887,The Biden administration is refusing to sign military assistance for Israel into law unless Congress funds Hamas.    Biden’s continued support for Hamas is disgraceful.,272,2544,4016,9959,en,278145569,1722738398425759887,MarshaBlackburn,https://twitter.com/MarshaBlackburn/status/1722738398425759887,
Thu Nov 09 22:08:56 +0000 2023,1722738064567492891,"IDF finds Hamas weapons factory next to Gazan children's bedroom. Haters will say it has been there since COVID. Work from home.  So let's get started with this scrum thing, Ali?  Ali: Yes, making bombs.""  Hamza: ""Making bombs too.""  Ahmed: ""Bombs.""  Abu: ""Checking out Fatima's…""",3,11,46,164,en,927513257946083329,1722738064567492891,ImtiazMadmood,https://twitter.com/ImtiazMadmood/status/1722738064567492891,
Thu Nov 09 22:08:49 +0000 2023,1722738036323287348,The absolute moral corruption of the claim that “expressing horror &amp  distress at the slaughter of thousands of Palestinian civilians equates to supporting Hamas &amp  anti semitism” is truly mind bending.,0,33,160,602,en,233343317,1722738036323287348,noplaceforsheep,https://twitter.com/noplaceforsheep/status/1722738036323287348,
Thu Nov 09 22:08:35 +0000 2023,1722737979695813080,Antisemitism has no place in New Hampshire.   Israel and the Jewish people have a right to exist and live in peace.   Support for the barbaric terrorist group Hamas at UNH is appalling and shameful. #nhpolitics #nhgov,6,38,42,180,en,229592356,1722737979695813080,KellyAyotte,https://twitter.com/KellyAyotte/status/1722737979695813080,
Thu Nov 09 22:06:05 +0000 2023,1722737350533362044,"A lot of the anti isreal group already jumping on the bandwagon saying Isreali forces are shooting at a unarmed paramedic, however now that the video is Slowed down you can clearly see that the paramedic"" ran over to the hamas fighter and retrieved the weapon before giving it to… https://t.co/9lu1ZfL4is""",5,30,88,506,en,1378947769184976896,1722737350533362044,cossackgundi,https://twitter.com/cossackgundi/status/1722737350533362044,
Thu Nov 09 22:05:56 +0000 2023,1722737309651439790,"This is simply not true because Israel’s definition of “going after Hamas” is killing 10,000s of civilians so this framing is rejected by vast bulk of the humanitarian and human rights world, actually yes https://t.co/D5fDK5Pm5k",0,2,28,143,en,756331316,1722736858222755867,adamjohnsonCHI,https://twitter.com/adamjohnsonCHI/status/1722737309651439790,
Thu Nov 09 22:05:41 +0000 2023,1722737247097606370,A message for #Hamas  Warning - strong language is involved  “I hope the missile drops on your house whilst your on the toilet”   #hamasisISIS       #BringThemHome  #StandWithIsrael.  #SupportTheIDF https://t.co/whSBlTdl4O,13,52,95,318,en,760964492729745409,1722737247097606370,Never_Again_UK_,https://twitter.com/Never_Again_UK_/status/1722737247097606370,
Thu Nov 09 22:05:16 +0000 2023,1722737142688874961,"We cannot allow Hamas to win the information war using dangerous lies and misinformation. In yesterday's @HouseForeignGOP hearing, a Biden Admin State Department official admitted what I already knew: Hamas uses actors to FALSELY portray IDF killings.  Far-Left lawmakers like… https://t.co/GY5IhMZubL",12,66,208,642,en,1611138873496637440,1722737142688874961,RepMillsPress,https://twitter.com/RepMillsPress/status/1722737142688874961,HouseForeignGOP
Thu Nov 09 22:05:06 +0000 2023,1722737099219124708,AIPAC is fundraising by juxtaposing Rashida Tlaib - the only Palestinian-American in Congress - over body bags containing Israeli victims of the October 7 Hamas attack https://t.co/WoGAWqLMvT,9,17,67,132,en,211667317,1722737099219124708,Bsamuels0,https://twitter.com/Bsamuels0/status/1722737099219124708,
Thu Nov 09 22:05:01 +0000 2023,1722737082106364336,"It's shocking how little coverage this is getting:  After the Oct. 7 attack, Hamas offered to free children, women &amp  elderly hostages in exchange for 5 day ceasefire.  Israel said no and invaded Gaza instead.  Those hostages are now trapped under the bombs https://t.co/6A2A95fMQH",6,23,87,135,en,196159856,1722737082106364336,Seriewoordenaar,https://twitter.com/Seriewoordenaar/status/1722737082106364336,
Thu Nov 09 22:04:55 +0000 2023,1722737055300534381,"Thank you, #Broadway stars, for this beautiful remake of @lesmisofficial's Bring Him Home"" song to help draw attention to the hostages being held captive by Hamas. Together, we pray for their safe return. #BringThemHome https://t.co/bkJdlxrCit""",9,0,56,154,en,19670226,1722737055300534381,ADL,https://twitter.com/ADL/status/1722737055300534381,lesmisofficial
